1963-03-11,4.636615,4.699166,4.620977,4.691347,0.810757,179053
1963-03-12,4.683528,4.683528,4.628796,4.660071,0.810757,204632
1963-03-13,4.660071,4.691347,4.644433,4.667890,0.812117,163066
1963-03-14,4.667890,4.683528,4.574063,4.574063,0.795792,174257
1963-03-15,4.581882,4.644433,4.581882,4.605339,0.801234,161467
1963-03-18,4.605339,4.605339,4.519331,4.519331,0.786270,131092
1963-03-19,4.519331,4.550606,4.519331,4.542788,0.790352,132691
1963-03-20,4.542788,4.581882,4.527150,4.574063,0.795792,180652
1963-03-21,4.574063,4.613158,4.566244,4.566244,0.794432,223816
1963-03-22,4.566244,4.597520,4.542788,4.581882,0.797153,155073
1963-03-25,4.581882,4.613158,4.574063,4.581882,0.797153,227014
1963-03-26,4.589701,4.644433,4.589701,4.613158,0.802594,212626
1963-03-27,4.613158,4.667890,4.613158,4.620977,0.803955,231810
1963-03-28,4.636615,4.683528,4.636615,4.660071,0.810757,236606
1963-03-29,4.660071,4.691347,4.660071,4.667890,0.812117,207829
1963-04-01,4.667890,4.675709,4.636615,4.660071,0.810757,182250
1963-04-02,4.652252,4.652252,4.574063,4.574063,0.795792,313343
1963-04-03,4.574063,4.667890,4.550606,4.660071,0.810757,233408
1963-04-04,4.660071,4.691347,4.644433,4.675709,0.813477,255790
1963-04-05,4.675709,4.824268,4.667890,4.800812,0.835242,446034
1963-04-08,4.800812,4.824268,4.761717,4.800812,0.835242,238205
1963-04-09,4.800812,4.816449,4.777355,4.785174,0.832521,239803
1963-04-10,4.785174,4.800812,4.714804,4.785174,0.832521,199836
1963-04-11,4.785174,4.785174,4.730441,4.753898,0.827080,276573
1963-04-15,4.769536,4.847725,4.769536,4.832087,0.840684,318139
1963-04-16,4.832087,4.871182,4.800812,4.855544,0.844765,231810
1963-04-17,4.855544,4.894639,4.832087,4.886820,0.850206,386882
1963-04-18,4.879001,4.879001,4.832087,4.863363,0.846125,188645
1963-04-19,4.863363,4.879001,4.847725,4.863363,0.846125,127895
1963-04-22,4.863363,4.910276,4.855544,4.863363,0.846125,228612
1963-04-23,4.871182,5.004103,4.871182,5.004103,0.870610,959213
1963-04-24,5.004103,5.004103,4.965009,4.988466,0.867890,489199
1963-04-25,4.988466,4.988466,4.941552,4.957190,0.862450,239803
1963-04-26,4.957190,4.980647,4.941552,4.941552,0.859728,249395
1963-04-29,4.941552,4.957190,4.918095,4.933733,0.858367,196639
1963-04-30,4.933733,4.965009,4.894639,4.925914,0.857008,215823
1963-05-01,4.941552,5.035379,4.941552,5.011922,0.871971,671449
1963-05-02,5.019741,5.066655,5.019741,5.051017,0.878772,404468
1963-05-03,5.051017,5.066655,5.004103,5.027560,0.874691,281369
1963-05-06,5.035379,5.074474,5.035379,5.058836,0.880133,292560
1963-05-07,5.051017,5.051017,5.004103,5.043198,0.877413,294159
1963-05-08,5.066655,5.129206,5.066655,5.129206,0.892376,449231
1963-05-09,5.137025,5.168301,5.137025,5.160482,0.897817,300553
1963-05-10,5.152663,5.152663,5.097930,5.113568,0.889655,260586
1963-05-13,5.113568,5.144844,5.105749,5.105749,0.888295,243001
1963-05-14,5.105749,5.113568,5.051017,5.074474,0.882853,268580
1963-05-15,5.074474,5.137025,5.051017,5.121387,0.891015,271777
1963-05-16,5.121387,5.144844,5.105749,5.105749,0.888295,230211
1963-05-17,5.105749,5.129206,5.090111,5.129206,0.892376,147079
1963-05-20,5.113568,5.113568,5.058836,5.082292,0.884215,180652
1963-05-21,5.082292,5.137025,5.074474,5.113568,0.889655,153474
1963-05-22,5.113568,5.137025,5.097930,5.097930,0.886934,155073
1963-05-23,5.105749,5.160482,5.105749,5.137025,0.893736,223816
1963-05-24,5.137025,5.223033,5.113568,5.183938,0.901898,362902
1963-05-27,5.183938,5.183938,5.129206,5.176119,0.900538,228612
1963-05-28,5.176119,5.215214,5.144844,5.183938,0.901898,182250
1963-05-29,5.183938,5.223033,5.160482,5.191757,0.903259,217422
1963-05-31,5.199576,5.269946,5.199576,5.254309,0.914142,314942
1963-06-03,5.254309,5.277765,5.223033,5.223033,0.908699,156671
1963-06-04,5.223033,5.238671,5.183938,5.207395,0.905979,172658
1963-06-05,5.207395,5.207395,5.105749,5.129206,0.892376,258987
1963-06-06,5.129206,5.160482,5.105749,5.129206,0.892376,142283
1963-06-07,5.129206,5.176119,5.113568,5.160482,0.897817,171060
1963-06-10,5.160482,5.160482,5.097930,5.121387,0.891015,196639
1963-06-11,5.113568,5.113568,5.074474,5.090111,0.885574,155073
1963-06-12,5.090111,5.144844,5.082292,5.129206,0.892376,222218
1963-06-13,5.129206,5.129206,5.074474,5.090111,0.885574,148678
1963-06-14,5.090111,5.105749,5.074474,5.082292,0.884215,118303
1963-06-17,5.082292,5.090111,4.980647,4.980647,0.866530,223816
1963-06-18,4.980647,5.011922,4.957190,5.004103,0.876112,217422
1963-06-19,5.004103,5.066655,5.004103,5.043198,0.882957,199836
1963-06-20,5.043198,5.090111,5.004103,5.074474,0.888432,281369
1963-06-21,5.074474,5.105749,5.035379,5.090111,0.891171,164665
1963-06-24,5.090111,5.105749,5.066655,5.105749,0.893908,129494
1963-06-25,5.105749,5.121387,5.066655,5.082292,0.889802,147079
1963-06-26,5.051017,5.051017,4.980647,4.980647,0.872006,187046
1963-06-27,4.980647,5.019741,4.863363,4.879001,0.854210,287764
1963-06-28,4.879001,4.957190,4.879001,4.941552,0.865160,204632
1963-07-01,4.933733,4.933733,4.879001,4.918095,0.861054,147079
1963-07-02,4.918095,4.996284,4.894639,4.980647,0.872006,177454
1963-07-03,4.988466,5.051017,4.988466,5.043198,0.882957,190244
1963-07-05,5.043198,5.051017,5.011922,5.035379,0.881588,111908
1963-07-08,5.035379,5.043198,4.988466,5.019741,0.878851,113507
1963-07-09,5.019741,5.058836,4.996284,5.035379,0.881588,187046
1963-07-10,5.035379,5.051017,4.988466,4.996284,0.874743,196639
1963-07-11,4.996284,5.035379,4.980647,4.988466,0.873375,151875
1963-07-12,4.988466,5.019741,4.949371,4.957190,0.867899,161467
1963-07-15,4.949371,4.949371,4.910276,4.910276,0.859685,102316
1963-07-16,4.910276,4.941552,4.894639,4.941552,0.865160,223816
1963-07-17,4.941552,4.996284,4.941552,4.957190,0.867899,209428
1963-07-18,4.957190,4.988466,4.941552,4.941552,0.865160,105513
1963-07-19,4.933733,4.933733,4.886820,4.902458,0.858316,140685
1963-07-22,4.902458,4.925914,4.847725,4.863363,0.851472,150277
1963-07-23,4.863363,4.894639,4.777355,4.792993,0.839152,273376
1963-07-24,4.792993,4.855544,4.769536,4.839906,0.847365,263784
1963-07-25,4.839906,4.871182,4.785174,4.785174,0.837782,203033
1963-07-26,4.785174,4.816449,4.761717,4.808631,0.841889,190244
1963-07-29,4.808631,4.832087,4.777355,4.792993,0.839152,137487
1963-07-30,4.816449,4.871182,4.816449,4.871182,0.852840,177454
1963-07-31,4.871182,4.910276,4.855544,4.886820,0.855578,228612
